t_s,sigma_actual_rad,sigma_actual_deg,nom_r_m,nom_alt_m,nom_phi_rad,nom_lam_rad,nom_V_mps,nom_gamma_rad,nom_chi_rad,nom_gamma_deg,nom_chi_deg,rho_lo,rho_hi,q_lo,q_hi,alt_lo,alt_hi,safety_status,layer_indices,r_m_lo,r_m_hi,r_m_width,phi_rad_lo,phi_rad_hi,phi_rad_width,lam_rad_lo,lam_rad_hi,lam_rad_width,V_mps_lo,V_mps_hi,V_mps_width,gamma_rad_lo,gamma_rad_hi,gamma_rad_width,chi_rad_lo,chi_rad_hi,chi_rad_width,heating_qdot_max_lo,heating_qdot_max_hi,heating_Q_max_lo,heating_Q_max_hi
118.0,0.6108652381980153,35.0,6419607.6861150935,41507.68611509353,0.14122497685088545,-0.0007089360808784761,9355.78512669345,0.025552501321157224,1.589881926220944,1.464050481704769,91.09352429658982,0.0031435418642035843,0.003283521533831714,136990.6566965583,144319.54948302894,41357.68611509353,41657.68611509353,outside,3,6419511.209331048,6419823.707509586,312.498178537935,0.1414137638271304,0.14176450087494416,0.0003507370478137706,-0.0008917925121288515,-0.0005401271685280441,0.00035166534360080734,9353.981370699823,9395.66592802207,41.6845573222472,0.02458813058084574,0.029917574402446922,0.005329443821601183,1.5864025077913348,1.5934088025761965,0.0070062947848617,1586232.5484816507,8556165.092154922,396558.13712041266,2139041.2730387305
118.25,0.6108652381980153,35.0,6419667.445539427,41567.44553942699,0.14158913569245776,-0.0007159570128499423,9374.822761709347,0.027252173153809945,1.5899059926079286,1.561434504273036,91.09490319899217,0.0031167796045015405,0.0032554755726141847,136378.91312176807,143668.52332343181,41417.44553942699,41717.44553942699,outside,3,6419575.051807941,6419887.591338628,312.53953068703413,0.14177864200604176,0.14212938250568918,0.0003507404996474228,-0.0008988392525286265,-0.0005471685841853413,0.00035167066834328523,9372.784423887933,9414.46804025271,41.68361636477675,0.02627908241392689,0.03160787750572911,0.005328795091802219,1.5864231642777875,1.593429514345947,0.007006350068159417,1589148.3027009824,8571548.340986442,397287.0756752456,2142887.0852466105
118.5,0.6108652381980153,35.0,6419731.308707046,41631.30870704632,0.14195401560047027,-0.0007230010849221993,9393.625402598795,0.028942805875978,1.5899266758300958,1.658300623959979,91.09608826032908,0.0030884507808211633,0.0032257888369627823,135683.13721798672,142928.80536650043,41481.30870704632,41781.30870704632,outside,3,6419642.991313789,6419955.571763478,312.58044968917966,0.14214423086483616,0.14249497479530257,0.00035074393046641283,-0.0009059076823861057,-0.0005542317671457225,0.00035167591524038323,9391.343575943318,9433.025061375472,41.68148543215466,0.02796010835329628,0.03328820216018595,0.005328093806889672,1.5864405307372946,1.5934469180345416,0.007006387297247008,1591467.6480520573,8583709.055840034,397866.9120130143,2145927.2639600085
118.75,0.6108652381980153,35.0,6419799.268687056,41699.26868705638,0.14231960617778805,-0.0007300668853808403,9412.183547178101,0.030623486835318632,1.5899440597708026,1.7545965496381954,91.09708428676288,0.003058609211769469,0.0031945178902752468,134904.71815051726,142101.87742435283,41549.26868705638,41849.26868705638,outside,3,6419715.018274166,6420027.63918888,312.6209147144109,0.1425105196591675,0.14286126699748025,0.0003507473383127513,-0.0009129964049426071,-0.0005613153230522844,0.0003516810818903227,9409.6498508408,9451.328017993179,41.67816715237859,0.029630316562817685,0.03495765795978495,0.005327341396967264,1.5864546987404453,1.5934611050929564,0.007006406352511041,1593185.7027395247,8592621.402110478,398296.42568488116,2148155.3505276195
119.0,0.6108652381980153,35.0,6419871.315894607,41771.315894607455,0.1426858966790845,-0.0007371530186719845,9430.488220594598,0.032293324898655745,1.589958235942857,1.8502712231377112,91.09789652159125,0.0030273119993782355,0.0031617227401097864,134045.27112983173,141189.4600677156,41621.315894607455,41921.315894607455,outside,3,6419791.120486527,6420103.781392448,312.6609059209004,0.1428774973194531,0.14322824804073825,0.0003507507212851535,-0.000920104043391294,-0.0005684178773240376,0.00035168616606725633,9427.694816342266,9469.368484186612,41.67366784434671,0.031288838877847336,0.03661537829975755,0.005326539421910213,1.5864657670341424,1.593472174206351,0.007006407172208462,1594298.9059983068,8598266.684888093,398574.7264995767,2149566.671222023
119.25,0.6108652381980153,35.0,6419947.438117224,41847.43811722379,0.14305287603382488,-0.0007442581091056068,9448.53099363165,0.03395145266816908,1.5899693030649864,1.9452749462242662,91.09853062098063,0.0029946192697368284,0.003127466565068081,133106.62912851726,140193.50379130233,41697.43811722379,41997.43811722379,outside,3,6419871.283154342,6420183.983558835,312.7004044931382,0.1432451524744567,0.14359590655200066,0.00035075407754395216,-0.0009272292444673625,-0.0005755380787422102,0.00035169116572515225,9445.470599494784,9487.13859697876,41.66799748397716,0.03293483290834416,0.038260522471997876,0.0053256895636537155,1.586473841082854,1.5934802308356222,0.007006389752768127,1594805.0316165022,8600633.419891234,398701.25790412555,2150158.3549728086
119.5,0.6108652381980153,35.0,6420027.620548959,41927.62054895889,0.14342053286985193,-0.0007513808044437729,9466.30399819061,0.03559702858071499,1.5899773666032238,2.039559500881536,91.09899262768957,0.0029605938997060376,0.003091815427074944,132090.8332798649,139116.17878685202,41777.62054895889,42077.62054895889,outside,3,6419955.488928851,6420268.228321536,312.73939268570393,0.14361347347535156,0.14396423088066773,0.0003507574053161766,-0.0009343706819025337,-0.0005826746029017925,0.00035169607900074114,9462.969899269485,9504.631068914774,41.66116964528919,0.034567484013948505,0.03989227763175703,0.005324793617808528,1.586479032578855,1.5934853867275394,0.007006354148684446,1594703.193985414,8599717.36402896,398675.7984963535,2149929.34100724
119.75,0.6108652381980153,35.0,6420111.845832167,42011.84583216719,0.1437888555374513,-0.0007585197793536448,9483.79993990091,0.037229238878784564,1.5899825382810793,2.1330782622387123,91.09928894300369,0.0029253012320083443,0.0030548379714751784,131000.1220527509,137959.86342468683,41861.84583216719,42161.84583216719,outside,3,6420043.717958179,6420356.495812026,312.77785384655,0.14398244842014088,0.14433320912304046,0.0003507607028995774,-0.0009415270597250332,-0.0005898261555095083,0.000351700904215525,9480.185996319002,9521.839197736084,41.65320141708253,0.036186007140677295,0.041509860625358254,0.0053238534846809585,1.5864814589255776,1.593487759397588,0.007006300472010452,1593993.8466728306,8595521.505590128,398498.46166820766,2148880.376397532
120.0,-0.6108652381980153,-35.0,6420200.094106641,42100.09410664067,0.14415783213377414,-0.0007656737387064454,9501.012107836486,0.03884729944278495,1.5899849355626163,2.2257863035524923,91.09942629711807,0.0028888087810668905,0.003016605117447618,129836.91930992177,136727.13155775415,41950.09410664067,42250.09410664067,outside,3,6420135.947943522,6420448.763715971,312.8157724495977,0.1443520651783129,0.14470282914697966,0.00035076396866676185,-0.0009486971153877523,-0.0005969914755108988,0.00035170563987685344,9497.11275985772,9538.756873153972,41.64411329625182,0.03481621751569127,0.04013890956755408,0.00532269205186281,1.5864225329925925,1.5934319660149099,0.0070094330223173795,1592678.773592622,8588056.01446914,398169.6933981555,2147014.003617285
120.25,-0.6108652381980153,-35.0,6420292.3430658,42192.343065800145,0.14452745052749424,-0.0007728414207050707,9517.93438134328,0.037478152910684404,1.5899275966541866,2.147339985728158,91.09614101966316,0.002851185932018369,0.0029771897412922015,128603.82136789904,135420.7387738502,42042.343065800145,42342.343065800145,outside,3,6420225.101177478,6420537.926053772,312.82487629354,0.14472235757788732,0.1450731190588002,0.00035076148091287007,-0.0009558591350514223,-0.0006041487490972276,0.0003517103859541947,9513.99809820841,9555.619608359395,41.62151015098425,0.033465426287794794,0.03878705172786658,0.005321625440071788,1.5863698944542288,1.5933788401002382,0.007008945646009401,1590761.072920693,8577338.153255066,397690.2682301733,2144334.5383137665
120.5,-0.6108652381980153,-35.0,6420381.500840401,42281.50084040128,0.14489774169266081,-0.0007800010712955634,9534.808393454816,0.036126820070728954,1.5898747088068501,2.0699143172812833,91.09311076922324,0.002815325294774749,0.002939622245721359,127437.92183531357,134185.47083218105,42131.50084040128,42431.50084040128,outside,3,6420311.1934399335,6420624.027505162,312.83406522870064,0.14509332011806403,0.1454440791432088,0.0003507590251447812,-0.0009630146604774161,-0.0006112995375943938,0.0003517151228830223,9530.839947149076,9572.43994906278,41.600001913704546,0.03213158550806615,0.0374521967316935,0.005320611223627349,1.58632152542537,1.5933300061871947,0.007008480761824698,1589165.4806663606,8568365.702250512,397291.37016659015,2142091.425562628
120.75,-0.6108652381980153,-35.0,6420467.597686184,42367.59768618364,0.1452687030143472,-0.000787154232197604,9551.639464312573,0.03479246428572055,1.589826101983484,1.9934613624314357,91.09032580338884,0.002781156875684311,0.0029038290826344515,126337.04204202966,133019.01210772572,42217.59768618364,42517.59768618364,outside,3,6420394.253321948,6420707.096660941,312.84333899244666,0.14546495042466162,0.14581570702448646,0.0003507565998248363,-0.0009701651844939665,-0.0006184453324776821,0.00035171985201628436,9547.643638289474,9589.223180839519,41.57954255004552,0.03081389007236003,0.03613353743055438,0.005319647358194346,1.5862772669559797,1.5932853042333168,0.00700803727733712,1587889.4169035968,8561124.336432092,396972.3542258992,2140281.084108023
121.0,-0.6108652381980153,-35.0,6420550.6621940695,42450.662194069475,0.14564033211760777,-0.0007943023955646558,9568.432902435197,0.033474279412273544,1.5897816166753704,1.917934932564936,91.08777698298358,0.002748615213687375,0.002869741470986632,125299.15771279293,131919.21100155995,42300.662194069475,42600.662194069475,outside,3,6420474.307799324,6420787.160496866,312.85269754193723,0.1458372463609285,0.14618800056439737,0.00035075420346886155,-0.000977312153701108,-0.0006255875789910133,0.0003517245747100947,9564.414494309656,9605.974583422669,41.56008911301251,0.029511563283665904,0.03483029521987899,0.005318731936213083,1.5862369699077299,1.5932445840809124,0.007007614173182519,1586930.7134473142,8555601.969059732,396732.67836182856,2138900.492264933
121.25,-0.6108652381980153,-35.0,6420630.721339832,42530.72133983206,0.14601262686495325,-0.0008014470073203744,9585.194008959803,0.03217148778367641,1.5897411032228774,1.8432904706613449,91.08545573314223,0.0027176390889072995,0.00283729508986076,124322.39019923555,130884.07059940902,42380.72133983206,42680.72133983206,outside,3,6420551.382278513,6420864.244419551,312.86214103829116,0.14621020602531343,0.14656095785995601,0.0003507518346425875,-0.000984456971607446,-0.0006327276792830307,0.0003517292923244154,9581.157833583913,9622.69943511724,41.541601533326684,0.028223854961982955,0.03354171814015707,0.005317863178174117,1.5862004943333288,1.5932077048309519,0.007007210497623095,1586287.603920499,8551788.696949866,396571.9009801248,2137947.1742374664
121.5,-0.6108652381980153,-35.0,6420707.800529998,42607.800529997796,0.1463855853541197,-0.0008085894702950374,9601.928082160637,0.030883338315327278,1.5897044211920055,1.769484942742919,91.0833540075893,0.002688171255645205,0.0028064297972632555,123404.99849404723,129911.74016330285,42457.800529997796,42757.800529997796,outside,3,6420625.500638957,6420938.372308801,312.8716698437929,0.14658382774953008,0.1469345772414881,0.0003507494919580134,-0.0009916010015840423,-0.0006398669953601895,0.00035173400622385284,9597.87897505738,9639.403017485396,41.5240424280164,0.026950039665962697,0.032267079090604604,0.0053170394246419075,1.5861677089065835,1.5931745342681747,0.00700682536159114,1585958.7153608145,8549676.754125347,396489.6788402036,2137419.188531337
121.75,-0.6108652381980153,-35.0,6420781.923644182,42681.92364418227,0.14675920591613098,-0.0008157311471790341,9618.640422229582,0.029609104722318216,1.5896714388019175,1.696476735749709,91.08146425583901,0.0026601581976594666,0.00277708937240785,122545.37196400242,129000.50738877399,42531.92364418227,42831.92364418227,outside,3,6420696.685272054,6421009.566556564,312.8812845097855,0.14695811009691528,0.14730885727098528,0.000350747174069993,-0.0009987455696510196,-0.0006470068518724584,0.0003517387177785612,9614.58324336486,9656.090620290432,41.507376925572316,0.02568941501680097,0.031005674145762947,0.005316259128961977,1.5861384903988396,1.5931449483330058,0.00700645793416621,1585943.0612882145,8549260.473412648,396485.76532205363,2137315.118353162
122.0,-0.6108652381980153,-35.0,6420853.113074054,42753.11307405401,0.14713348711365556,-0.0008228733633090224,9635.336336307171,0.02834808383961675,1.589642032399065,1.6242255612930534,91.0797793930649,0.0026335499038242366,0.002749221279476472,121742.02374518308,128148.79136713903,42603.11307405401,42903.11307405401,outside,3,6420764.957116917,6421077.848102685,312.8909857682884,0.1473330518610822,0.1476837967407554,0.00035074487967320933,-0.0010058919671112074,-0.0006541485387459614,0.000351743428365246,9631.275974185039,9672.767546691228,41.491572506189186,0.024441300115642762,0.029756820966236396,0.005315520850593634,1.5861127231978789,1.5931188306363213,0.007006107438442433,1586240.0361657694,8550536.255614853,396560.00904144236,2137634.063903713
122.25,-0.6108652381980153,-35.0,6420921.389759086,42821.38975908607,0.14750842773965794,-0.0008300174093010741,9652.021143756592,0.02709959403607849,1.5896160859739743,1.5526923647851938,91.07829277241375,0.002608299662462343,0.0027227764510585717,120993.58475019006,127355.1361992768,42671.38975908607,42971.38975908607,outside,3,6420830.335693068,6421143.236467601,312.90077453292906,0.14770865206486922,0.1480593946723682,0.0003507426074989828,-0.0010130414530439978,-0.000661293313675734,0.0003517481393682638,9647.962519826711,9689.439118682478,41.4765988557665,0.023205034046460543,0.02851985729547651,0.005314823249015967,1.5860902988657555,1.5930960720135061,0.007005773147750638,1586849.4111988884,8553502.545959532,396712.3527997221,2138375.636489883
122.5,-0.6108652381980153,-35.0,6420986.773219251,42886.773219251074,0.14788402681634624,-0.0008371645435439843,9668.700181676588,0.025862973714224947,1.5895934907171494,1.4818392394828763,91.07699815956066,0.002584363872817464,0.00269770908964943,120298.79824246744,126618.20521301225,42736.773219251074,43036.773219251074,outside,3,6420892.839130218,6421205.749782105,312.9106518868357,0.14808490995958684,0.1484356503158994,0.00035074035631255107,-0.0010201952566715534,-0.000668442404490742,0.00035175285218081137,9664.648255046675,9706.110682779106,41.462427732431024,0.02197997445699356,0.027294139535154176,0.005314165078160616,1.5860711157323966,1.593076570114599,0.007005454382202458,1587771.3314271297,8558159.81756952,396942.8328567824,2139539.95439238
122.75,-0.6108652381980153,-35.0,6421049.281584797,42949.28158479743,0.14826028359441742,-0.0008443159945648858,9685.37881065233,0.02463757988835035,1.5895741446109075,1.411629345018873,91.075889709323,0.0025617018722871626,0.0026739764857533106,119656.51493789122,125936.77574157373,42799.28158479743,43099.28158479743,outside,3,6420952.484195243,6421265.404814327,312.9206190844998,0.14846182502456398,0.14881256314947441,0.00035073812491043244,-0.0010273545796085862,-0.0006755970114023819,0.0003517575682062044,9681.338583101833,9722.78761594641,41.44903284457723,0.020765496210896506,0.02607904139222597,0.005313545181329465,1.586055078522124,1.593060229027646,0.007005150505522195,1589006.314072621,8564510.561758121,397251.57851815526,2141127.6404395304
