step,t_s,thruster
1296,324.0,POD0_RPOS
1296,324.0,POD1_RPOS
1296,324.0,POD2_RPOS
1296,324.0,POD3_RPOS
1300,325.0,POD0_RPOS
1300,325.0,POD1_RPOS
1300,325.0,POD2_RPOS
1300,325.0,POD3_RPOS
1304,326.0,POD0_RPOS
1304,326.0,POD1_RPOS
1304,326.0,POD2_RPOS
1304,326.0,POD3_RPOS
1305,326.25,POD0_RPOS
1305,326.25,POD1_RPOS
1305,326.25,POD2_RPOS
1305,326.25,POD3_RPOS
1316,329.0,POD0_RNEG
1316,329.0,POD1_RNEG
1316,329.0,POD2_RNEG
1316,329.0,POD3_RNEG
1320,330.0,POD0_RNEG
1320,330.0,POD1_RNEG
1320,330.0,POD2_RNEG
1320,330.0,POD3_RNEG
1325,331.25,POD0_RNEG
1325,331.25,POD1_RNEG
1325,331.25,POD2_RNEG
1325,331.25,POD3_RNEG
1332,333.0,POD0_RPOS
1332,333.0,POD1_RPOS
1332,333.0,POD2_RPOS
1332,333.0,POD3_RPOS
1337,334.25,POD0_RPOS
1337,334.25,POD1_RPOS
1337,334.25,POD2_RPOS
1337,334.25,POD3_RPOS
1341,335.25,POD0_RPOS
1341,335.25,POD1_RPOS
1341,335.25,POD2_RPOS
1341,335.25,POD3_RPOS
1352,338.0,POD0_RNEG
1352,338.0,POD1_RNEG
1352,338.0,POD2_RNEG
1352,338.0,POD3_RNEG
1353,338.25,POD0_RNEG
1353,338.25,POD1_RNEG
1353,338.25,POD2_RNEG
1353,338.25,POD3_RNEG
1357,339.25,POD0_RNEG
1357,339.25,POD1_RNEG
1357,339.25,POD2_RNEG
1357,339.25,POD3_RNEG
1362,340.5,POD0_RNEG
1362,340.5,POD1_RNEG
1362,340.5,POD2_RNEG
1362,340.5,POD3_RNEG
1369,342.25,POD0_RPOS
1369,342.25,POD1_RPOS
1369,342.25,POD2_RPOS
1369,342.25,POD3_RPOS
1373,343.25,POD0_RPOS
1373,343.25,POD1_RPOS
1373,343.25,POD2_RPOS
1373,343.25,POD3_RPOS
1378,344.5,POD0_RPOS
1378,344.5,POD1_RPOS
1378,344.5,POD2_RPOS
1378,344.5,POD3_RPOS
1388,347.0,POD0_RNEG
1388,347.0,POD1_RNEG
1388,347.0,POD2_RNEG
1388,347.0,POD3_RNEG
1389,347.25,POD0_RNEG
1389,347.25,POD1_RNEG
1389,347.25,POD2_RNEG
1389,347.25,POD3_RNEG
1393,348.25,POD0_RNEG
1393,348.25,POD1_RNEG
1393,348.25,POD2_RNEG
1393,348.25,POD3_RNEG
1398,349.5,POD0_RNEG
1398,349.5,POD1_RNEG
1398,349.5,POD2_RNEG
1398,349.5,POD3_RNEG
1405,351.25,POD0_RPOS
1405,351.25,POD1_RPOS
1405,351.25,POD2_RPOS
1405,351.25,POD3_RPOS
1409,352.25,POD0_RPOS
1409,352.25,POD1_RPOS
1409,352.25,POD2_RPOS
1409,352.25,POD3_RPOS
1410,352.5,POD0_RPOS
1410,352.5,POD1_RPOS
1410,352.5,POD2_RPOS
1410,352.5,POD3_RPOS
1414,353.5,POD0_RPOS
1414,353.5,POD1_RPOS
1414,353.5,POD2_RPOS
1414,353.5,POD3_RPOS
1425,356.25,POD0_RNEG
1425,356.25,POD1_RNEG
1425,356.25,POD2_RNEG
1425,356.25,POD3_RNEG
1426,356.5,POD0_RNEG
1426,356.5,POD1_RNEG
1426,356.5,POD2_RNEG
1426,356.5,POD3_RNEG
1429,357.25,POD0_RNEG
1429,357.25,POD1_RNEG
1429,357.25,POD2_RNEG
1429,357.25,POD3_RNEG
1432,358.0,POD0_RNEG
1432,358.0,POD1_RNEG
1432,358.0,POD2_RNEG
1432,358.0,POD3_RNEG
1433,358.25,POD0_RNEG
1433,358.25,POD1_RNEG
1433,358.25,POD2_RNEG
1433,358.25,POD3_RNEG
1442,360.5,POD0_RPOS
1442,360.5,POD1_RPOS
1442,360.5,POD2_RPOS
1442,360.5,POD3_RPOS
1446,361.5,POD0_RPOS
1446,361.5,POD1_RPOS
1446,361.5,POD2_RPOS
1446,361.5,POD3_RPOS
1450,362.5,POD0_RPOS
1450,362.5,POD1_RPOS
1450,362.5,POD2_RPOS
1450,362.5,POD3_RPOS
1461,365.25,POD0_RNEG
1461,365.25,POD1_RNEG
1461,365.25,POD2_RNEG
1461,365.25,POD3_RNEG
1466,366.5,POD0_RNEG
1466,366.5,POD1_RNEG
1466,366.5,POD2_RNEG
1466,366.5,POD3_RNEG
1472,368.0,POD0_RNEG
1472,368.0,POD1_RNEG
1472,368.0,POD2_RNEG
1472,368.0,POD3_RNEG
1478,369.5,POD0_RPOS
1478,369.5,POD1_RPOS
1478,369.5,POD2_RPOS
1478,369.5,POD3_RPOS
1482,370.5,POD0_RPOS
1482,370.5,POD1_RPOS
1482,370.5,POD2_RPOS
1482,370.5,POD3_RPOS
1487,371.75,POD0_RPOS
1487,371.75,POD1_RPOS
1487,371.75,POD2_RPOS
1487,371.75,POD3_RPOS
1498,374.5,POD0_RNEG
1498,374.5,POD1_RNEG
1498,374.5,POD2_RNEG
1498,374.5,POD3_RNEG
1502,375.5,POD0_RNEG
1502,375.5,POD1_RNEG
1502,375.5,POD2_RNEG
1502,375.5,POD3_RNEG
1507,376.75,POD0_RNEG
1507,376.75,POD1_RNEG
1507,376.75,POD2_RNEG
1507,376.75,POD3_RNEG
1517,379.25,POD0_RPOS
1517,379.25,POD1_RPOS
1517,379.25,POD2_RPOS
1517,379.25,POD3_RPOS
1521,380.25,POD0_RPOS
1521,380.25,POD1_RPOS
1521,380.25,POD2_RPOS
1521,380.25,POD3_RPOS
1525,381.25,POD0_RPOS
1525,381.25,POD1_RPOS
1525,381.25,POD2_RPOS
1525,381.25,POD3_RPOS
1536,384.0,POD0_RNEG
1536,384.0,POD1_RNEG
1536,384.0,POD2_RNEG
1536,384.0,POD3_RNEG
1537,384.25,POD0_RNEG
1537,384.25,POD1_RNEG
1537,384.25,POD2_RNEG
1537,384.25,POD3_RNEG
1540,385.0,POD0_RNEG
1540,385.0,POD1_RNEG
1540,385.0,POD2_RNEG
1540,385.0,POD3_RNEG
1546,386.5,POD0_RNEG
1546,386.5,POD1_RNEG
1546,386.5,POD2_RNEG
1546,386.5,POD3_RNEG
1547,386.75,POD0_RNEG
1547,386.75,POD1_RNEG
1547,386.75,POD2_RNEG
1547,386.75,POD3_RNEG
1552,388.0,POD0_RPOS
1552,388.0,POD1_RPOS
1552,388.0,POD2_RPOS
1552,388.0,POD3_RPOS
1553,388.25,POD0_RPOS
1553,388.25,POD1_RPOS
1553,388.25,POD2_RPOS
1553,388.25,POD3_RPOS
1557,389.25,POD0_RPOS
1557,389.25,POD1_RPOS
1557,389.25,POD2_RPOS
1557,389.25,POD3_RPOS
1558,389.5,POD0_RPOS
1558,389.5,POD1_RPOS
1558,389.5,POD2_RPOS
1558,389.5,POD3_RPOS
1563,390.75,POD0_RPOS
1563,390.75,POD1_RPOS
1563,390.75,POD2_RPOS
1563,390.75,POD3_RPOS
1572,393.0,POD0_RNEG
1572,393.0,POD1_RNEG
1572,393.0,POD2_RNEG
1572,393.0,POD3_RNEG
1574,393.5,POD0_RNEG
1574,393.5,POD1_RNEG
1574,393.5,POD2_RNEG
1574,393.5,POD3_RNEG
1577,394.25,POD0_RNEG
1577,394.25,POD1_RNEG
1577,394.25,POD2_RNEG
1577,394.25,POD3_RNEG
1578,394.5,POD0_RNEG
1578,394.5,POD1_RNEG
1578,394.5,POD2_RNEG
1578,394.5,POD3_RNEG
1583,395.75,POD0_RNEG
1583,395.75,POD1_RNEG
1583,395.75,POD2_RNEG
1583,395.75,POD3_RNEG
1584,396.0,POD0_RNEG
1584,396.0,POD1_RNEG
1584,396.0,POD2_RNEG
1584,396.0,POD3_RNEG
1587,396.75,POD0_RPOS
1587,396.75,POD1_RPOS
1587,396.75,POD2_RPOS
1587,396.75,POD3_RPOS
1591,397.75,POD0_RPOS
1591,397.75,POD1_RPOS
1591,397.75,POD2_RPOS
1591,397.75,POD3_RPOS
1593,398.25,POD0_RPOS
1593,398.25,POD1_RPOS
1593,398.25,POD2_RPOS
1593,398.25,POD3_RPOS
1595,398.75,POD0_RPOS
1595,398.75,POD1_RPOS
1595,398.75,POD2_RPOS
1595,398.75,POD3_RPOS
1596,399.0,POD0_RPOS
1596,399.0,POD1_RPOS
1596,399.0,POD2_RPOS
1596,399.0,POD3_RPOS
1601,400.25,POD0_RPOS
1601,400.25,POD1_RPOS
1601,400.25,POD2_RPOS
1601,400.25,POD3_RPOS
1607,401.75,POD0_RNEG
1607,401.75,POD1_RNEG
1607,401.75,POD2_RNEG
1607,401.75,POD3_RNEG
1610,402.5,POD0_RNEG
1610,402.5,POD1_RNEG
1610,402.5,POD2_RNEG
1610,402.5,POD3_RNEG
1611,402.75,POD0_RNEG
1611,402.75,POD1_RNEG
1611,402.75,POD2_RNEG
1611,402.75,POD3_RNEG
1613,403.25,POD0_RNEG
1613,403.25,POD1_RNEG
1613,403.25,POD2_RNEG
1613,403.25,POD3_RNEG
1614,403.5,POD0_RNEG
1614,403.5,POD1_RNEG
1614,403.5,POD2_RNEG
1614,403.5,POD3_RNEG
1617,404.25,POD0_RNEG
1617,404.25,POD1_RNEG
1617,404.25,POD2_RNEG
1617,404.25,POD3_RNEG
1622,405.5,POD0_RNEG
1622,405.5,POD1_RNEG
1622,405.5,POD2_RNEG
1622,405.5,POD3_RNEG
1627,406.75,POD0_RPOS
1627,406.75,POD1_RPOS
1627,406.75,POD2_RPOS
1627,406.75,POD3_RPOS
1630,407.5,POD0_RPOS
1630,407.5,POD1_RPOS
1630,407.5,POD2_RPOS
1630,407.5,POD3_RPOS
1633,408.25,POD0_RPOS
1633,408.25,POD1_RPOS
1633,408.25,POD2_RPOS
1633,408.25,POD3_RPOS
1635,408.75,POD0_RPOS
1635,408.75,POD1_RPOS
1635,408.75,POD2_RPOS
1635,408.75,POD3_RPOS
1636,409.0,POD0_RPOS
1636,409.0,POD1_RPOS
1636,409.0,POD2_RPOS
1636,409.0,POD3_RPOS
1640,410.0,POD0_RPOS
1640,410.0,POD1_RPOS
1640,410.0,POD2_RPOS
1640,410.0,POD3_RPOS
1646,411.5,POD0_RNEG
1646,411.5,POD1_RNEG
1646,411.5,POD2_RNEG
1646,411.5,POD3_RNEG
1647,411.75,POD0_RNEG
1647,411.75,POD1_RNEG
1647,411.75,POD2_RNEG
1647,411.75,POD3_RNEG
1649,412.25,POD0_RNEG
1649,412.25,POD1_RNEG
1649,412.25,POD2_RNEG
1649,412.25,POD3_RNEG
1652,413.0,POD0_RNEG
1652,413.0,POD1_RNEG
1652,413.0,POD2_RNEG
1652,413.0,POD3_RNEG
1654,413.5,POD0_RNEG
1654,413.5,POD1_RNEG
1654,413.5,POD2_RNEG
1654,413.5,POD3_RNEG
1658,414.5,POD0_RNEG
1658,414.5,POD1_RNEG
1658,414.5,POD2_RNEG
1658,414.5,POD3_RNEG
1665,416.25,POD0_RPOS
1665,416.25,POD1_RPOS
1665,416.25,POD2_RPOS
1665,416.25,POD3_RPOS
1666,416.5,POD0_RPOS
1666,416.5,POD1_RPOS
1666,416.5,POD2_RPOS
1666,416.5,POD3_RPOS
1668,417.0,POD0_RPOS
1668,417.0,POD1_RPOS
1668,417.0,POD2_RPOS
1668,417.0,POD3_RPOS
1671,417.75,POD0_RPOS
1671,417.75,POD1_RPOS
1671,417.75,POD2_RPOS
1671,417.75,POD3_RPOS
1673,418.25,POD0_RPOS
1673,418.25,POD1_RPOS
1673,418.25,POD2_RPOS
1673,418.25,POD3_RPOS
1674,418.5,POD0_RPOS
1674,418.5,POD1_RPOS
1674,418.5,POD2_RPOS
1674,418.5,POD3_RPOS
1677,419.25,POD0_RPOS
1677,419.25,POD1_RPOS
1677,419.25,POD2_RPOS
1677,419.25,POD3_RPOS
1678,419.5,POD0_RPOS
1678,419.5,POD1_RPOS
1678,419.5,POD2_RPOS
1678,419.5,POD3_RPOS
1684,421.0,POD0_RNEG
1684,421.0,POD1_RNEG
1684,421.0,POD2_RNEG
1684,421.0,POD3_RNEG
1685,421.25,POD0_RNEG
1685,421.25,POD1_RNEG
1685,421.25,POD2_RNEG
1685,421.25,POD3_RNEG
1687,421.75,POD0_RNEG
1687,421.75,POD1_RNEG
1687,421.75,POD2_RNEG
1687,421.75,POD3_RNEG
1689,422.25,POD0_RNEG
1689,422.25,POD1_RNEG
1689,422.25,POD2_RNEG
1689,422.25,POD3_RNEG
1690,422.5,POD0_RNEG
1690,422.5,POD1_RNEG
1690,422.5,POD2_RNEG
1690,422.5,POD3_RNEG
1692,423.0,POD0_RNEG
1692,423.0,POD1_RNEG
1692,423.0,POD2_RNEG
1692,423.0,POD3_RNEG
1696,424.0,POD0_RNEG
1696,424.0,POD1_RNEG
1696,424.0,POD2_RNEG
1696,424.0,POD3_RNEG
1703,425.75,POD0_RPOS
1703,425.75,POD1_RPOS
1703,425.75,POD2_RPOS
1703,425.75,POD3_RPOS
1706,426.5,POD0_RPOS
1706,426.5,POD1_RPOS
1706,426.5,POD2_RPOS
1706,426.5,POD3_RPOS
1708,427.0,POD0_RPOS
1708,427.0,POD1_RPOS
1708,427.0,POD2_RPOS
1708,427.0,POD3_RPOS
1709,427.25,POD0_RPOS
1709,427.25,POD1_RPOS
1709,427.25,POD2_RPOS
1709,427.25,POD3_RPOS
1711,427.75,POD0_RPOS
1711,427.75,POD1_RPOS
1711,427.75,POD2_RPOS
1711,427.75,POD3_RPOS
1721,430.25,POD0_RNEG
1721,430.25,POD1_RNEG
1721,430.25,POD2_RNEG
1721,430.25,POD3_RNEG
1723,430.75,POD0_RNEG
1723,430.75,POD1_RNEG
1723,430.75,POD2_RNEG
1723,430.75,POD3_RNEG
1724,431.0,POD0_RNEG
1724,431.0,POD1_RNEG
1724,431.0,POD2_RNEG
1724,431.0,POD3_RNEG
1730,432.5,POD0_RNEG
1730,432.5,POD1_RNEG
1730,432.5,POD2_RNEG
1730,432.5,POD3_RNEG
1731,432.75,POD0_RNEG
1731,432.75,POD1_RNEG
1731,432.75,POD2_RNEG
1731,432.75,POD3_RNEG
1733,433.25,POD0_RNEG
1733,433.25,POD1_RNEG
1733,433.25,POD2_RNEG
1733,433.25,POD3_RNEG
1734,433.5,POD0_RNEG
1734,433.5,POD1_RNEG
1734,433.5,POD2_RNEG
1734,433.5,POD3_RNEG
1735,433.75,POD0_RNEG
1735,433.75,POD1_RNEG
1735,433.75,POD2_RNEG
1735,433.75,POD3_RNEG
1736,434.0,POD0_RNEG
1736,434.0,POD1_RNEG
1736,434.0,POD2_RNEG
1736,434.0,POD3_RNEG
1737,434.25,POD0_RNEG
1737,434.25,POD1_RNEG
1737,434.25,POD2_RNEG
1737,434.25,POD3_RNEG
1738,434.5,POD0_RNEG
1738,434.5,POD1_RNEG
1738,434.5,POD2_RNEG
1738,434.5,POD3_RNEG
1739,434.75,POD0_RNEG
1739,434.75,POD1_RNEG
1739,434.75,POD2_RNEG
1739,434.75,POD3_RNEG
1740,435.0,POD0_RNEG
1740,435.0,POD1_RNEG
1740,435.0,POD2_RNEG
1740,435.0,POD3_RNEG
1741,435.25,POD0_RNEG
1741,435.25,POD1_RNEG
1741,435.25,POD2_RNEG
1741,435.25,POD3_RNEG
1742,435.5,POD0_RNEG
1742,435.5,POD1_RNEG
1742,435.5,POD2_RNEG
1742,435.5,POD3_RNEG
1743,435.75,POD0_RNEG
1743,435.75,POD1_RNEG
1743,435.75,POD2_RNEG
1743,435.75,POD3_RNEG
1746,436.5,POD0_RPOS
1746,436.5,POD1_RPOS
1746,436.5,POD2_RPOS
1746,436.5,POD3_RPOS
1747,436.75,POD0_RPOS
1747,436.75,POD1_RPOS
1747,436.75,POD2_RPOS
1747,436.75,POD3_RPOS
1748,437.0,POD0_RPOS
1748,437.0,POD1_RPOS
1748,437.0,POD2_RPOS
1748,437.0,POD3_RPOS
1749,437.25,POD0_RPOS
1749,437.25,POD1_RPOS
1749,437.25,POD2_RPOS
1749,437.25,POD3_RPOS
1750,437.5,POD0_RPOS
1750,437.5,POD1_RPOS
1750,437.5,POD2_RPOS
1750,437.5,POD3_RPOS
1751,437.75,POD0_RPOS
1751,437.75,POD1_RPOS
1751,437.75,POD2_RPOS
1751,437.75,POD3_RPOS
1752,438.0,POD0_RPOS
1752,438.0,POD1_RPOS
1752,438.0,POD2_RPOS
1752,438.0,POD3_RPOS
1753,438.25,POD0_RPOS
1753,438.25,POD1_RPOS
1753,438.25,POD2_RPOS
1753,438.25,POD3_RPOS
1754,438.5,POD0_RPOS
1754,438.5,POD1_RPOS
1754,438.5,POD2_RPOS
1754,438.5,POD3_RPOS
1755,438.75,POD0_RPOS
1755,438.75,POD1_RPOS
1755,438.75,POD2_RPOS
1755,438.75,POD3_RPOS
1756,439.0,POD0_RPOS
1756,439.0,POD1_RPOS
1756,439.0,POD2_RPOS
1756,439.0,POD3_RPOS
1757,439.25,POD0_RPOS
1757,439.25,POD1_RPOS
1757,439.25,POD2_RPOS
1757,439.25,POD3_RPOS
1758,439.5,POD0_RPOS
1758,439.5,POD1_RPOS
1758,439.5,POD2_RPOS
1758,439.5,POD3_RPOS
1759,439.75,POD0_RPOS
1759,439.75,POD1_RPOS
1759,439.75,POD2_RPOS
1759,439.75,POD3_RPOS
1760,440.0,POD0_RPOS
1760,440.0,POD1_RPOS
1760,440.0,POD2_RPOS
1760,440.0,POD3_RPOS
1761,440.25,POD0_RPOS
1761,440.25,POD1_RPOS
1761,440.25,POD2_RPOS
1761,440.25,POD3_RPOS
1762,440.5,POD0_RPOS
1762,440.5,POD1_RPOS
1762,440.5,POD2_RPOS
1762,440.5,POD3_RPOS
1765,441.25,POD0_RNEG
1765,441.25,POD1_RNEG
1765,441.25,POD2_RNEG
1765,441.25,POD3_RNEG
1766,441.5,POD0_RNEG
1766,441.5,POD1_RNEG
1766,441.5,POD2_RNEG
1766,441.5,POD3_RNEG
1767,441.75,POD0_RNEG
1767,441.75,POD1_RNEG
1767,441.75,POD2_RNEG
1767,441.75,POD3_RNEG
1768,442.0,POD0_RNEG
1768,442.0,POD1_RNEG
1768,442.0,POD2_RNEG
1768,442.0,POD3_RNEG
1769,442.25,POD0_RNEG
1769,442.25,POD1_RNEG
1769,442.25,POD2_RNEG
1769,442.25,POD3_RNEG
1770,442.5,POD0_RNEG
1770,442.5,POD1_RNEG
1770,442.5,POD2_RNEG
1770,442.5,POD3_RNEG
1771,442.75,POD0_RNEG
1771,442.75,POD1_RNEG
1771,442.75,POD2_RNEG
1771,442.75,POD3_RNEG
1772,443.0,POD0_RNEG
1772,443.0,POD1_RNEG
1772,443.0,POD2_RNEG
1772,443.0,POD3_RNEG
1773,443.25,POD0_RNEG
1773,443.25,POD1_RNEG
1773,443.25,POD2_RNEG
1773,443.25,POD3_RNEG
1774,443.5,POD0_RNEG
1774,443.5,POD1_RNEG
1774,443.5,POD2_RNEG
1774,443.5,POD3_RNEG
1775,443.75,POD0_RNEG
1775,443.75,POD1_RNEG
